lake,lake_lat,lake_long,tsi,trophic_status,climate_zone,lake_elev,lake_area,lake_volume,mean_lake_depth,year,season,num_samples,start_day,end_day,days_in_window,chla_rate,max_chla,acc_chla,poc_rate,chla_to_poc,mean_temp,mean_tp,mean_secchi,mean_ph,mean_srp,mean_tkn,mean_par,specific_chla_rate,f_temp,temp_corrected_specific_chla_rate,prev_week_mean_temp,prev_2weeks_mean_temp,prev_week_mean_par,prev_2weeks_mean_par,prev_7days_mean_tp,prev_14days_mean_tp,prev_7days_mean_tkn,prev_14days_mean_tkn,ssr_station,ssr_id,ssr_id_type,ssr_lat,ssr_long,geo_dist_km,ssr_elev,ssr_lake_elev_diff,mean_ssr,prev_7days_mean_ssr,prev_14days_mean_ssr
Loweswater -wq survey,54.58408578,-3.35686562,50.38061567,eutrophic,10,130,0.5,3.49,7,2015,spring,12,19,75,56,0.091071429,14,608.6416667,,,4.793333333,0.012866667,,,,,,0.010232745,0.11810341,0.086642247,4.88,4.88,,,0.0144,0.0144,,,Eskdalemuir,1283,GEBA,55.31666667,-3.2,82.16977589,225,95,49.22807018,22,22
Loweswater -wq survey,54.58408578,-3.35686562,50.38061567,eutrophic,10,130,0.5,3.49,7,2015,summer,12,184,282,98,0.019387755,8.9,635.8166667,,,15.475,0.0127,,,,,,0.004214729,0.717603935,0.005873336,17.5,17.5,,,0.0204,0.0204,,,Eskdalemuir,1283,GEBA,55.31666667,-3.2,82.16977589,225,95,131.173913,160.375,163
Loweswater -wq survey,54.58408578,-3.35686562,50.38061567,eutrophic,10,130,0.5,3.49,7,2016,spring,12,35,126,91,0.108791209,12.6,641.55,,,6.6,0.014075,,,,,,0.04029304,0.205640141,0.195939567,5.7,5.7,,,0.0145,0.0145,,,Eskdalemuir,1283,GEBA,55.31666667,-3.2,82.16977589,225,95,95.92391304,29.5,22.26666667
Loweswater -wq survey,54.58408578,-3.35686562,50.38061567,eutrophic,10,130,0.5,3.49,7,2016,summer,12,183,246,63,0.087301587,12.1,539.0666667,,,17.3,0.014166667,,,,,,0.013227513,0.807593819,0.016378918,16.7,16.7,,,0.0174,0.0174,,,Eskdalemuir,1283,GEBA,55.31666667,-3.2,82.16977589,225,95,142.703125,177.25,179.4666667
Loweswater -wq survey,54.58408578,-3.35686562,50.38061567,eutrophic,10,130,0.5,3.49,7,2017,single,12,9,219,176,0.059090909,11.7,978.7833333,,,9.971428571,0.014085714,,,,,,0.045454545,0.39828599,0.114125394,,,,,0.0135,0.0135,,,Eskdalemuir,1283,GEBA,55.31666667,-3.2,82.16977589,225,95,26.19607843,24,24
Loweswater -wq survey,54.58408578,-3.35686562,50.38061567,eutrophic,10,130,0.5,3.49,7,2018,single,12,187,275,60,0.13,10.9,331.6,,,18.8,0.010283333,,,,,,0.041935484,0.871270698,0.048131406,,,,,0.0129,0.0129,,,Eskdalemuir,1283,GEBA,55.31666667,-3.2,82.16977589,225,95,,,
Loweswater -wq survey,54.58408578,-3.35686562,50.38061567,eutrophic,10,130,0.5,3.49,7,2019,single,10,3,127,95,0.101052632,16.9,1018.541667,,,5.9,0.012125,,,,,,0.013842826,0.169877782,0.081486973,,,,,0.0126,0.0126,,,Eskdalemuir,1283,GEBA,55.31666667,-3.2,82.16977589,225,95,,,
Loweswater,54.57884717,-3.35113701,52.67871647,eutrophic,10,164,,,,2005,single,12,152,230,50,0.0408,10.7,478.8466667,,,16.63333333,0.026666667,,,,,,0.004711316,0.776164531,0.006069997,,,,,0.035,0.035,,,Eskdalemuir,1283,GEBA,55.31666667,-3.2,82.70486515,225,61,165.556962,175.25,176.0666667
Loweswater,54.57884717,-3.35113701,52.67871647,eutrophic,10,164,,,,2006,spring,12,18,109,91,0.086373626,13.3,852.4733333,,,6.1,0.02,,,,,,0.015877505,0.179881497,0.08826647,5.6,5.6,,,0.026,0.026,,,Eskdalemuir,1283,GEBA,55.31666667,-3.2,82.70486515,225,61,73.73913043,18,18
Loweswater,54.57884717,-3.35113701,52.67871647,eutrophic,10,164,,,,2006,summer,12,208,268,60,0.103166667,16.3,642.82,,,19.63333333,0.030333333,,,,,,0.021011541,0.901946624,0.02329577,22.7,22.7,,,0.075,0.075,,,Eskdalemuir,1283,GEBA,55.31666667,-3.2,82.70486515,225,61,133.3114754,220,220
Lacawac,41.381458,-75.291904,45.12764593,mesotrophic,7,446,,,,1993,spring,13,21,82,61,0.331038251,22.68666667,766.4233333,,,,,3.766666667,,,,11.34699056,0.132769352,,,,,11.70085833,11.70085833,,,,,Rock Springs,PSU,BSRN,40.72,-77.9333,233.8865011,373,-73,,,
Lacawac,41.381458,-75.291904,45.12764593,mesotrophic,7,446,,,,1993,summer,13,133,230,97,0.037216495,10.93333333,491.7450556,,,24.922,,4.685714286,,14.51388889,,12.8056111,0.01287768,0.999977313,0.012877972,,,11.02332143,11.02332143,,,,,Rock Springs,PSU,BSRN,40.72,-77.9333,233.8865011,373,-73,,,
Lacawac,41.381458,-75.291904,45.12764593,mesotrophic,7,446,,,,1995,single,7,52,180,30,0.474055556,16.97833333,234.8708333,,,,,5.7,,,,15.23883077,0.171966949,,,,,,,,,,,Rock Springs,PSU,BSRN,40.72,-77.9333,233.8865011,373,-73,,,
Lacawac,41.381458,-75.291904,45.12764593,mesotrophic,7,446,,,,2013,single,13,111,166,40,0.45068579,36.68060082,744.61266,,,14.12,,3.3125,,5.593125,,0.883927039,0.04070817,0.643769117,0.063234114,,,,,,,,,Rock Springs,PSU,BSRN,40.72,-77.9333,233.8865011,373,-73,233.0155847,200.2812837,187.7382339
Lacawac,41.381458,-75.291904,45.12764593,mesotrophic,7,446,,,,2015,single,15,138,283,131,0.066936514,9.087339652,554.6305193,,,23.23,27.23482684,4.285714286,,8.458799132,,0.798590348,0.210058613,0.988626927,0.212475108,,,,,23.84666667,23.84666667,,,Rock Springs,PSU,BSRN,40.72,-77.9333,233.8865011,373,-73,217.6576427,221.0808282,242.4978849
Lambarfjärden,59.35866,17.79532,49.99061433,mesotrophic,7,3,1083.13,14000,12.9,1967,single,6,108,172,38,0.452631579,21.4,399.95,,,,,,,,,,0.107769424,,,,,,,,,,,Stockholm,1414,GEBA,59.35,17.95,8.851498518,9,6,199.1538462,161,161
Lambarfjärden,59.35866,17.79532,49.99061433,mesotrophic,7,3,1083.13,14000,12.9,1968,single,6,114,176,34,0.501235294,20.2,319.617,,,,,,,,,,0.158719219,,,,,,,,,,,Stockholm,1414,GEBA,59.35,17.95,8.851498518,9,6,244.0793651,202,202
Lambarfjärden,59.35866,17.79532,49.99061433,mesotrophic,7,3,1083.13,14000,12.9,1970,single,6,76,174,70,0.297285714,21.2,574.175,,,,,,,,,,0.762271062,,,,,,,,,,,Stockholm,1414,GEBA,59.35,17.95,8.851498518,9,6,189.2929293,71,71
Lambarfjärden,59.35866,17.79532,49.99061433,mesotrophic,7,3,1083.13,14000,12.9,1971,single,6,75,173,70,0.248842857,19.5,605.3075,,,,,,,,,,0.119578499,,,,,,,,,,,Stockholm,1414,GEBA,59.35,17.95,8.851498518,9,6,185.030303,74,74
Lambarfjärden,59.35866,17.79532,49.99061433,mesotrophic,7,3,1083.13,14000,12.9,1972,single,6,76,179,62,0.191951613,12.6,313.0638333,,,,,,,,,,0.274608888,,,,,,,,,,,Stockholm,1414,GEBA,59.35,17.95,8.851498518,9,6,180,99,99
Levrasjön,56.10408932,14.49063047,45.16237035,mesotrophic,7,4,2.59,12.72,4.9,1998,single,6,110,201,65,0.076923077,13,671.55,,,,,,,,,,0.009615385,,,,,,,,,,,Vaexjoe / Kronoberg,2106,GEBA,56.93333333,14.73333333,93.53789967,176,172,183.0543478,110,110
Lien,59.81126771,15.52091523,38.19314742,oligotrophic,7,177,1.4,8.87,6.4,1996,single,7,107,190,58,0.10862069,9.6,218.1166667,,,,,,,,,,0.032915361,,,,,,,,,,,Borlaenge,2099,GEBA,60.43333333,15.5,69.31679378,151,-26,197.6666667,162,162
Lillasjön,56.95971,15.39757,44.28309224,mesotrophic,7,236,,,,2006,single,8,46,164,90,0.106666667,10.4,238.5666667,,,,,,,,,,0.133333333,,,,,,,,,,,Vaexjoe / Kronoberg,2106,GEBA,56.93333333,14.73333333,40.53140799,176,-60,142.5462185,42,42
Lillsjön,62.76018211,15.22937513,58.45955179,eutrophic,7,342,,,,2009,single,7,27,216,83,0.297590361,28.5,1056.175,,,,,,,,,,0.078313253,,,,,,,,,,,Oestersund,2104,GEBA,63.18333333,14.5,59.94233992,380,38,150.7315789,7,7
Lindöviken W.,60.021541,23.194146,34.94049942,oligotrophic,7,1,,,,1974,single,7,113,197,57,0.042,3.204,87.3495,,,,,,,,,,0.051851852,,,,,,,,,,,Jokioinen,1238,GEBA,60.81666667,23.5,90.1803737,106,105,209.0352941,196,196
Loch leven,56.197019,-3.371707,66.65556441,eutrophic,7,106,13.26,54.11,4.1,2002,spring,26,134,176,42,0.570634921,35.1,1255.735,,,14.6,39.64166667,1.6825,,4.491666667,,,0.051254634,0.67049709,0.076442738,12.4,10.83333333,,,35.9,40.48333334,,,Mylnefield,2488,GEBA,56.45,-3.066666667,33.90678448,4,-102,184.1627907,183,179.8666667
Långsjön,60.59758,16.27598,47.23081214,mesotrophic,7,179,0.18,0.84,4.6,1996,single,9,115,163,20,0.12,4.7,62.8,,,,,,,,,,0.052173913,,,,,,,,,,,Borlaenge,2099,GEBA,60.43333333,15.5,46.38653163,151,-28,187.6938776,162,162
Långsjön,60.59758,16.27598,47.23081214,mesotrophic,7,179,0.18,0.84,4.6,1997,single,13,63,134,70,0.081428571,6.2,230.875,,,,,,,,,,0.162857143,,,,,,,,,,,Borlaenge,2099,GEBA,60.43333333,15.5,46.38653163,151,-28,155.8055556,72,55.2
Långsjön,60.59758,16.27598,47.23081214,mesotrophic,7,179,0.18,0.84,4.6,1998,single,9,104,187,62,0.069354839,6,206.8583333,,,,,,,,,,0.040796964,,,,,,,,,,,Borlaenge,2099,GEBA,60.43333333,15.5,46.38653163,151,-28,178.9642857,123,120.7333333
Långsjön,60.59758,16.27598,47.23081214,mesotrophic,7,179,0.18,0.84,4.6,2000,single,14,67,229,125,0.0664,8.9,438.8222222,,,,,,,,,,0.110666667,,,,,,,,,,,Borlaenge,2099,GEBA,60.43333333,15.5,46.38653163,151,-28,171.2760736,106,76.6
Långsjön,60.59758,16.27598,47.23081214,mesotrophic,7,179,0.18,0.84,4.6,2001,single,17,44,164,92,0.086956522,8.4,317.7,,,,,,,,,,0.217391304,,,,,,,,,,,Borlaenge,2099,GEBA,60.43333333,15.5,46.38653163,151,-28,145.2066116,51,45.8
Långsjön,60.59758,16.27598,47.23081214,mesotrophic,7,179,0.18,0.84,4.6,2002,single,19,64,226,161,0.020496894,7.1,684.66,,,,,,,,,,0.020496894,,,,,,,,,,,Borlaenge,2099,GEBA,60.43333333,15.5,46.38653163,151,-28,190.1428571,74.5,59.33333333
Långsjön,60.59758,16.27598,47.23081214,mesotrophic,7,179,0.18,0.84,4.6,2004,single,21,47,223,175,0.011428571,11.5,630.625,,,,,,,,,,0.00952381,,,,,,,,,,,Borlaenge,2099,GEBA,60.43333333,15.5,46.38653163,151,-28,165.3389831,44,44
Långsjön,60.59758,16.27598,47.23081214,mesotrophic,7,179,0.18,0.84,4.6,2005,single,18,67,234,162,0.011728395,7.65,684.08,,,,,,,,,,0.00781893,,,,,,,,,,,Borlaenge,2099,GEBA,60.43333333,15.5,46.38653163,151,-28,179.4761905,105,73.26666667
Långsjön,60.59758,16.27598,47.23081214,mesotrophic,7,179,0.18,0.84,4.6,2006,single,22,165,229,62,0.054032258,11.2,351.98,,,,,,,,,,0.018631813,,,,,,,,,,,Borlaenge,2099,GEBA,60.43333333,15.5,46.38653163,151,-28,223,249,244.4666667
Långsjön,60.59758,16.27598,47.23081214,mesotrophic,7,179,0.18,0.84,4.6,2007,single,19,198,235,28,0.016071429,7.2,385.3,,,,,,,,,,0.005739796,,,,,,,,,,,Borlaenge,2099,GEBA,60.43333333,15.5,46.38653163,151,-28,186.8684211,202,202
Långsjön,60.59758,16.27598,47.23081214,mesotrophic,7,179,0.18,0.84,4.6,2008,single,23,106,232,121,0.010743802,8.4,563.84,,,,,,,,,,0.004671218,,,,,,,,,,,Borlaenge,2099,GEBA,60.43333333,15.5,46.38653163,151,-28,210.4566929,150,150
Långsjön,60.59758,16.27598,47.23081214,mesotrophic,7,179,0.18,0.84,4.6,2009,single,22,41,214,172,0.406395349,70.4,1111.895,,,,,,,,,,0.812790698,,,,,,,,,,,Borlaenge,2099,GEBA,60.43333333,15.5,46.38653163,151,-28,156.0632184,40,30.33333333
Långsjön,60.59758,16.27598,47.23081214,mesotrophic,7,179,0.18,0.84,4.6,2015,single,21,140,182,36,0.063888889,5.3,171.76,,,,,,,,,,0.021296296,,,,,,,,,,,Borlaenge,2099,GEBA,60.43333333,15.5,46.38653163,151,-28,,,
Långsjön,60.59758,16.27598,47.23081214,mesotrophic,7,179,0.18,0.84,4.6,2016,single,22,46,228,170,0.121764706,21.8,823.52,,,,,,,,,,0.110695187,,,,,,,,,,,Borlaenge,2099,GEBA,60.43333333,15.5,46.38653163,151,-28,,,
Långsjön,60.59758,16.27598,47.23081214,mesotrophic,7,179,0.18,0.84,4.6,2017,single,22,185,227,41,0.048780488,8.2,209.78,,,,,,,,,,0.007867821,,,,,,,,,,,Borlaenge,2099,GEBA,60.43333333,15.5,46.38653163,151,-28,,,
Långsjön,60.59758,16.27598,47.23081214,mesotrophic,7,179,0.18,0.84,4.6,2018,single,21,46,233,179,0.031843575,20,654.99,,,,,,,,,,0.03538175,,,,,,,,,,,Borlaenge,2099,GEBA,60.43333333,15.5,46.38653163,151,-28,,,
Långsjön,60.59758,16.27598,47.23081214,mesotrophic,7,179,0.18,0.84,4.6,2019,single,22,42,233,190,0.044736842,9.1,676.504,,,,,,,,,,0.074561404,,,,,,,,,,,Borlaenge,2099,GEBA,60.43333333,15.5,46.38653163,151,-28,,,
Malham tarn,54.09206544,-2.16299422,47.90450078,mesotrophic,10,377,0.6,3.16,5.3,2007,single,6,176,254,51,0.123529412,27.5,893.8,,,14.2,0.023333333,,,,,,0.005826859,0.648263178,0.008988416,,,,,0.0427,0.0427,,,Eskdalemuir,1283,GEBA,55.31666667,-3.2,151.8247906,225,-152,145.6835443,161,161
Malham tarn,54.09206544,-2.16299422,47.90450078,mesotrophic,10,377,0.6,3.16,5.3,2008,single,10,100,219,89,0.168539326,17.1,641.6,,,,0.016466667,,,,,,0.080256822,,,,,,,0.0096,0.0096,,,Eskdalemuir,1283,GEBA,55.31666667,-3.2,151.8247906,225,-152,163.6666667,123,109
Malham tarn,54.09206544,-2.16299422,47.90450078,mesotrophic,10,377,0.6,3.16,5.3,2010,single,10,39,168,51,0.411764706,23.6,390.3766667,,,,0.0159,,,,,,0.158371041,,,,,,,0.0066,0.0066,,,Eskdalemuir,1283,GEBA,55.31666667,-3.2,151.8247906,225,-152,132.7692308,50,37.86666667
Malham tarn,54.09206544,-2.16299422,47.90450078,mesotrophic,10,377,0.6,3.16,5.3,2011,single,12,187,305,91,0.143956044,15.6,423.6116667,,,,0.013625,,,,,,0.057582418,,,,,,,0.016,0.016,,,Eskdalemuir,1283,GEBA,55.31666667,-3.2,151.8247906,225,-152,107.7563025,186,174.8
Malham tarn,54.09206544,-2.16299422,47.90450078,mesotrophic,10,377,0.6,3.16,5.3,2013,single,12,190,217,22,0.068181818,3.8,76.63333333,,,,0.0114,,,,,,0.029644269,,,,,,,0.0101,0.0115,,,Eskdalemuir,1283,GEBA,55.31666667,-3.2,151.8247906,225,-152,199,214,205.6
Malham tarn,54.09206544,-2.16299422,47.90450078,mesotrophic,10,377,0.6,3.16,5.3,2016,spring,12,19,105,86,0.078837209,7.7,397.0866667,,,,0.009566667,,,,,,0.085692619,,,,,,,0.0069,0.0069,,,Eskdalemuir,1283,GEBA,55.31666667,-3.2,151.8247906,225,-152,69.5862069,14,14
Malham tarn,54.09206544,-2.16299422,47.90450078,mesotrophic,10,377,0.6,3.16,5.3,2016,summer,12,176,326,150,0.041333333,10.4,897.4166667,,,,0.0159,,,,,,0.016533333,,,,,,,0.0116,0.0116,,,Eskdalemuir,1283,GEBA,55.31666667,-3.2,151.8247906,225,-152,102.986755,182,182
Malham tarn,54.09206544,-2.16299422,47.90450078,mesotrophic,10,377,0.6,3.16,5.3,2017,single,12,75,170,67,0.13880597,9.8,375.0166667,,,,0.012333333,,,,,,0.27761194,,,,,,,0.0139,0.0139,,,Eskdalemuir,1283,GEBA,55.31666667,-3.2,151.8247906,225,-152,,,
Malham tarn,54.09206544,-2.16299422,47.90450078,mesotrophic,10,377,0.6,3.16,5.3,2018,single,12,82,171,68,0.092647059,14.3,652.9333333,,,,0.018366667,,,,,,0.011580882,,,,,,,0.0271,0.0271,,,Eskdalemuir,1283,GEBA,55.31666667,-3.2,151.8247906,225,-152,,,
Martham south broad,52.72353439,1.64002539,59.81622632,eutrophic,10,0,,,,2000,single,20,18,74,43,0.834883721,63.1,1994.485,,,5.05,0.0375,,,,,,0.030694254,0.129527684,0.236970611,,,,,0.046,0.046,,,Oostende / Airpt.,2415,GEBA,51.2,2.866666667,189.3222279,6,6,63.26315789,31,31
Martham south broad,52.72353439,1.64002539,59.81622632,eutrophic,10,0,,,,2002,single,23,15,58,28,0.951071429,45.66,907.984,,,8.1,0.033666667,,,,,,0.049977479,0.288187126,0.173420235,,,,,0.022,0.022,,,Oostende / Airpt.,2415,GEBA,51.2,2.866666667,189.3222279,6,6,50.79545455,33,33
Martham south broad,52.72353439,1.64002539,59.81622632,eutrophic,10,0,,,,2006,spring,12,16,79,63,0.40952381,107,5053.05,,,4.626666667,0.0271,,,,,,0.006941082,0.110891356,0.062593531,4.5,4.5,,,0.0222,0.0222,,,Oostende / Airpt.,2415,GEBA,51.2,2.866666667,189.3222279,6,6,62.1875,33,33
Martham south broad,52.72353439,1.64002539,59.81622632,eutrophic,10,0,,,,2006,summer,12,208,282,74,0.348648649,29.5,1230.016667,,,19.7775,0.034475,,,,,,0.094229364,0.906884986,0.103904427,25.06,25.06,,,0.01,0.01,,,Oostende / Airpt.,2415,GEBA,51.2,2.866666667,189.3222279,6,6,145.6133333,267,267
Martham south broad,52.72353439,1.64002539,59.81622632,eutrophic,10,0,,,,2010,single,11,201,314,92,0.141304348,17.8,624.0666667,,,16.6475,0.01945,,,,,,0.029438406,0.776850682,0.037894548,,,,,0.0184,0.0184,,,Oostende / Airpt.,2415,GEBA,51.2,2.866666667,189.3222279,6,6,,,
Martham south broad,52.72353439,1.64002539,59.81622632,eutrophic,10,0,,,,2011,single,12,137,325,162,0.414814815,69.3,2943.933333,,,16.87666667,0.031916667,,,,,,0.197530864,0.787842044,0.250723944,,,,,0.0226,0.0174,,,Oostende / Airpt.,2415,GEBA,51.2,2.866666667,189.3222279,6,6,,,
Martham south broad,52.72353439,1.64002539,59.81622632,eutrophic,10,0,,,,2012,single,12,24,81,30,2.206666667,109,2013,,,6.455,0.06045,,,,,,0.051557632,0.198065058,0.260306553,,,,,0.0491,0.0491,,,Oostende / Airpt.,2415,GEBA,51.2,2.866666667,189.3222279,6,6,,,
Martham south broad,52.72353439,1.64002539,59.81622632,eutrophic,10,0,,,,2015,single,12,20,134,78,0.155128205,43.2,2038.616667,,,7.3,0.03455,,,,,,0.018250377,0.243292565,0.075014117,,,,,0.0164,0.0164,,,Oostende / Airpt.,2415,GEBA,51.2,2.866666667,189.3222279,6,6,,,
Matchayaw lake,53.71139,-114.09778,62.67979847,eutrophic,7,674,1.59,6.05,3.8,1995,single,8,140,190,29,0.465517241,14.9,354.8416667,,,,0.104,4.266666667,8.535,,,,0.332512315,,,,,,,0.122,0.122,,,EDMONTON STONY PLAIN,301222F,ECCC,53.55,-114.11,17.98058385,753,79,239.4361475,195.5715877,221.1391148
Matchayaw lake,53.71139,-114.09778,62.67979847,eutrophic,7,674,1.59,6.05,3.8,1996,single,6,167,232,29,2.024137931,67,666.3833333,,,,0.093,2.5,8.35,,,,0.24387204,,,,,,,0.077,0.077,,,EDMONTON STONY PLAIN,301222F,ECCC,53.55,-114.11,17.98058385,753,79,227.792051,303.6309013,278.2761459
May lake,54.725,-110.39444,53.83540743,eutrophic,7,,,,,1980,single,11,162,217,41,0.248780488,15.4,322.4166667,,,,,2.75,8.215,,0.9325,,0.047842402,,,,,,,,,1.14,1.08,,,,,,,,,,,
Mcleod lake E.,54.29444,-115.65833,54.10926117,eutrophic,7,853,3.4,25.83,7.6,1995,single,7,178,242,63,0.225396825,16.4,466.45,,,,0.019,3.266666667,8.56,,,,0.102453102,,,,,,,0.016,0.016,,,EDMONTON STONY PLAIN,301222F,ECCC,53.55,-114.11,131.1929502,753,-100,206.6831349,223.6866853,218.3181046
Melbourne lake,52.81130295,-1.43173819,47.71262063,mesotrophic,10,92,,,,2011,single,12,4,61,34,0.143823529,5.4,101.6316667,,,,0.1615,,,,,,0.28200692,,,,,,,0.182,0.182,,,London Weather C.,1299,GEBA,51.51666667,-0.116666667,169.8440302,31,-61,,,
Melbourne lake,52.81130295,-1.43173819,47.71262063,mesotrophic,10,92,,,,2012,single,12,52,212,134,0.046268657,7.3,686.8833333,,,,0.0888,,,,,,0.042062415,,,,,,,0.107,0.107,,,London Weather C.,1299,GEBA,51.51666667,-0.116666667,169.8440302,31,-61,,,
Mere ellesmere,52.91319136,-2.88461751,61.4329716,eutrophic,10,101,,,,2012,single,12,9,163,133,0.893233083,126,4841.008333,,,8.4,0.6032,,,,,,0.12406015,0.305437808,0.406171558,,,,,0.7,0.7,,,Aberporth,1293,GEBA,52.13333333,-4.566666667,143.399353,118,17,124.916129,31,31
Mere ellesmere,52.91319136,-2.88461751,61.4329716,eutrophic,10,101,,,,2013,spring,12,17,77,60,0.115,14.3,424.65,,,3.725,0.82225,,,,,,0.067647059,0.074950328,0.902558542,2.8,2.8,,,0.902,0.902,,,Aberporth,1293,GEBA,52.13333333,-4.566666667,143.399353,118,17,68.24590164,29,29
Mere ellesmere,52.91319136,-2.88461751,61.4329716,eutrophic,10,101,,,,2014,single,12,16,190,141,0.858156028,125,3291.4,,,10.06666667,0.579833333,,,,,,0.214539007,0.40400144,0.531035253,,,,,0.711,0.711,,,Aberporth,1293,GEBA,52.13333333,-4.566666667,143.399353,118,17,153.7828571,25,25
Mere ellesmere,52.91319136,-2.88461751,61.4329716,eutrophic,10,101,,,,2015,spring,11,23,175,152,0.318421053,198,12741.33333,,,9.52,0.9756,,,,,,0.04245614,0.371292284,0.11434695,2.9,2.9,,,0.907,0.907,,,Aberporth,1293,GEBA,52.13333333,-4.566666667,143.399353,118,17,159.3660131,28,28
Mere ellesmere,52.91319136,-2.88461751,61.4329716,eutrophic,10,101,,,,2015,summer,11,244,278,34,1.132352941,43.8,953.7,,,15.35,1.001,,,,,,0.213651498,0.711013879,0.300488506,16.7,16.7,,,0.832,0.832,,,Aberporth,1293,GEBA,52.13333333,-4.566666667,143.399353,118,17,129.8571429,174.75,177.2
Mere ellesmere,52.91319136,-2.88461751,61.4329716,eutrophic,10,101,,,,2016,single,12,14,222,194,0.069484536,14.3,1055.933333,,,10.51666667,0.791166667,,,,,,0.084737239,0.431069989,0.196574202,,,,,0.859,0.859,,,Aberporth,1293,GEBA,52.13333333,-4.566666667,143.399353,118,17,153.0669856,24,24
Mere ellesmere,52.91319136,-2.88461751,61.4329716,eutrophic,10,101,,,,2017,single,12,116,227,71,0.091549296,26.2,1158.866667,,,19.075,0.9845,,,,,,0.007096845,0.881786922,0.008048253,,,,,0.997,0.997,,,Aberporth,1293,GEBA,52.13333333,-4.566666667,143.399353,118,17,177,177,177
Mere ellesmere,52.91319136,-2.88461751,61.4329716,eutrophic,10,101,,,,2018,single,12,11,261,223,0.200896861,47.9,2809.1,,,14.55,0.794,,,,,,0.064805439,0.667740186,0.097051878,,,,,1.14,1.14,,,Aberporth,1293,GEBA,52.13333333,-4.566666667,143.399353,118,17,,,
Mere mere,53.33089115,-2.40274886,64.77320121,eutrophic,10,57,0.12,0.33,2.7,2014,spring,12,9,93,84,0.160714286,28.7,1044.2,,,7.125,0.049975,1.0075,,,,,0.051843318,0.233721827,0.22181633,5,5,,,0.0507,0.0507,,,Eskdalemuir,1283,GEBA,55.31666667,-3.2,227.0398766,225,168,47.97647059,13,13
Mere mere,53.33089115,-2.40274886,64.77320121,eutrophic,10,57,0.12,0.33,2.7,2014,summer,12,126,154,28,0.260714286,20.7,560,,,16.55,0.0348,1.21,,,,,0.01945629,0.772112832,0.025198765,15,15,,,0.0292,0.0292,,,Eskdalemuir,1283,GEBA,55.31666667,-3.2,227.0398766,225,168,152.0344828,141.75,133
Mere mere,53.33089115,-2.40274886,64.77320121,eutrophic,10,57,0.12,0.33,2.7,2015,single,12,6,204,160,0.166875,30.9,2355.2,,,8.78,0.05064,1.334,,,,,0.039732143,0.327553569,0.121299679,,,,,0.0494,0.0494,,,Eskdalemuir,1283,GEBA,55.31666667,-3.2,227.0398766,225,168,115.4623116,22,22
Mere mere,53.33089115,-2.40274886,64.77320121,eutrophic,10,57,0.12,0.33,2.7,2016,single,12,5,223,182,0.20989011,41.9,2689.966667,,,12.3,0.061757143,0.857142857,,,,,0.056727057,0.538135859,0.105414006,,,,,0.0726,0.0726,,,Eskdalemuir,1283,GEBA,55.31666667,-3.2,227.0398766,225,168,115.4703196,14,14
Mere mere,53.33089115,-2.40274886,64.77320121,eutrophic,10,57,0.12,0.33,2.7,2017,single,12,137,235,56,0.366071429,55.5,2553.966667,,,19.86666667,0.041766667,5.378333333,,,,,0.010459184,0.909883223,0.011495084,,,,,0.0455,0.0455,,,Eskdalemuir,1283,GEBA,55.31666667,-3.2,227.0398766,225,168,,,
Mere mere,53.33089115,-2.40274886,64.77320121,eutrophic,10,57,0.12,0.33,2.7,2018,spring,12,9,129,120,0.17,28.1,1675.85,,,7.78,0.06888,0.993,,,,,0.053125,0.270020775,0.196744121,3.2,3.2,,,0.0749,0.0749,,,Eskdalemuir,1283,GEBA,55.31666667,-3.2,227.0398766,225,168,,,
Mere mere,53.33089115,-2.40274886,64.77320121,eutrophic,10,57,0.12,0.33,2.7,2018,summer,12,164,255,91,0.51978022,114,4444.683333,,,20.9,0.051825,1.11,,,,,0.007792807,0.94139024,0.008277977,21.4,21.4,,,0.041,0.041,,,Eskdalemuir,1283,GEBA,55.31666667,-3.2,227.0398766,225,168,,,
Mere mere,53.33089115,-2.40274886,64.77320121,eutrophic,10,57,0.12,0.33,2.7,2019,single,12,9,226,182,0.674175824,130,6263.733333,,,11.43333333,0.039628571,1.055,,,,,0.092352853,0.48628537,0.189914931,,,,,0.0501,0.0501,,,Eskdalemuir,1283,GEBA,55.31666667,-3.2,227.0398766,225,168,,,
Mere mere -edge,53.32977163,-2.4015371,60.05110368,eutrophic,10,57,0.12,0.33,2.7,2008,single,24,172,248,61,0.291803279,49.6,2185.71,,,17.95,0.07453,,,,,,0.009176204,0.836446225,0.010970465,,,,,0.0499,0.04965,,,Eskdalemuir,1283,GEBA,55.31666667,-3.2,227.1793408,225,168,138.0519481,176,176
Mere mere -edge,53.32977163,-2.4015371,60.05110368,eutrophic,10,57,0.12,0.33,2.7,2009,spring,12,12,114,102,0.082352941,32.8,1596.733333,,,7.275,0.077925,,,,,,0.015837104,0.241919313,0.065464406,5.4,5.4,,,0.0765,0.0765,,,Eskdalemuir,1283,GEBA,55.31666667,-3.2,227.1793408,225,168,73.24271845,17,17
