lake,year,season,start_day,end_day,gw_length,chla_rate,max_chla,acc_chla,poc_rate,chla_to_poc,gw_temp,gw_tp,gw_secchi,gw_ph,gw_srp,gw_tkn,specific_chla_rate,f_temp,temp_corrected_specific_chla_rate,pre_gw_temp,num_samples,pre_gw_tp,pre_gw_tkn,thresh_val,lat_group,climate_zone,tsi,trophic_status,lake_lat,lake_long,days_sampled,first_day,last_day,sampling_frequency,mean_time_between_samples
Lac saint cyr -whole lake,1984,single,144,229,55,0.14,9.8,228.2416667,,,,0.029,5.966666667,8.5,,0.9,0.066666667,,,,6,0.026,0.84,0.4,50-60,7,51.7948253,eutrophic,53.905,-111.19,139,144,283,0.043165468,23.16666667
Lac saint cyr -whole lake,1985,single,163,219,28,1.35,40.6,428.4,,,,0.024,5.2,8.7,,1.02,0.482142857,,,,7,,0.84,0.4,50-60,7,51.7948253,eutrophic,53.905,-111.19,154,143,297,0.045454545,22
Lac ste. Anne E.,1984,single,131,213,56,0.357142857,26.4,774.6666667,,,,0.028666667,2.6,8.4,,0.796666667,0.055803571,,,,6,0.027,0.71,0.4,50-60,7,66.75966307,eutrophic,53.708,-114.4,139,131,270,0.043165468,23.16666667
Lac ste. Anne E.,1985,single,150,233,62,0.111290323,16.2,782.425,,,,0.0235,2.9,8.666666667,,0.946666667,0.011966701,,,,6,,0.8,0.4,50-60,7,66.75966307,eutrophic,53.708,-114.4,140,150,290,0.042857143,23.33333333
Lac ste. Anne E.,1988,single,169,207,31,0.812903226,53.8,1217.991667,,,,0.044,1.3,8.566666667,,,0.02842319,,,,11,0.034,,0.4,50-60,7,66.75966307,eutrophic,53.708,-114.4,80,169,249,0.1375,7.272727273
Lac ste. Anne E.,1996,single,178,247,56,0.830357143,54.2,1339.5,,,,0.0414,2.56,8.56,,1.064,0.10783859,,,,10,0.034,0.9,0.4,50-60,7,66.75966307,eutrophic,53.708,-114.4,147,136,283,0.068027211,14.7
Lac ste. Anne E.,1997,single,168,218,28,5.639285714,168.7,2590.466667,,,,0.0595,2.45,8.9,,1.54,0.522156085,,,,7,0.042,0.88,0.4,50-60,7,66.75966307,eutrophic,53.708,-114.4,147,140,287,0.047619048,21
Lac ste. Anne W.,1984,single,131,213,56,0.582142857,41.1,1228.266667,,,,0.041333333,2.233333333,8.433333333,,4.046666667,0.068487395,,,,6,0.035,0.92,0.4,50-60,7,67.62205419,eutrophic,53.717,-114.5,139,131,270,0.043165468,23.16666667
Lac ste. Anne W.,1996,single,178,247,56,1.660714286,104.8,1675.55,,,,0.188,3.34,8.5,,1.64,0.140738499,,,,10,0.102,1.1,0.4,50-60,7,67.62205419,eutrophic,53.717,-114.5,147,136,283,0.068027211,14.7
Lac ste. Anne W.,1997,single,168,240,50,3.27,171.1,3341,,,,0.197666667,2.066666667,8.866666667,,2.026666667,0.430263158,,,,7,0.119,1.04,0.4,50-60,7,67.62205419,eutrophic,53.717,-114.5,147,140,287,0.047619048,21
Lake McGregor,1983,single,122,187,51,0.241176471,15.5,348.2416667,,,,0.0356,1.22,7.892,,0.33,0.075367647,,,,13,0.032,0.34,0.4,50-60,8,52.01002868,eutrophic,50.543,-112.896,182,122,304,0.071428571,14
Lake mendota,1999,single,146,214,54,0.47962963,28,670.3366667,,,,,,,,,0.228395062,,,,17,,,0.4,40-50,8,54.51344062,eutrophic,43.099,-89.405,301,25,326,0.056478405,17.70588235
Lake mendota,2000,summer,171,229,58,0.210344828,20.35,748.575,,,,,,,,,0.030484758,,,,18,,,0.4,40-50,8,54.51344062,eutrophic,43.099,-89.405,309,24,333,0.058252427,17.16666667
Lake mendota,2001,single,155,211,42,0.292261905,37.5,569.73,,,,,,,,,0.123057644,,,,19,,,0.4,40-50,8,54.51344062,eutrophic,43.099,-89.405,313,17,330,0.060702875,16.47368421
Lake mendota,2005,single,31,186,140,0.055714286,9.95,611.0166667,,,,,,,,,0.046428571,,,,15,,,0.4,40-50,8,54.51344062,eutrophic,43.099,-89.405,303,31,334,0.04950495,20.2
Lake mendota,2006,single,122,177,41,0.08902439,7.5,159.8875,,,,,,,,,0.049457995,,,,16,,,0.4,40-50,8,54.51344062,eutrophic,43.099,-89.405,266,65,331,0.060150376,16.625
Lake mendota,2007,spring,3,92,89,0.035393258,5.55,386.3075,,,,,,,,,0.039325843,,,,17,,,0.4,40-50,8,54.51344062,eutrophic,43.099,-89.405,327,3,330,0.051987768,19.23529412
Lake mendota,2007,summer,149,232,83,0.05,8.9,503.4,,,,,,,,,0.055555556,,,,17,,,0.4,40-50,8,54.51344062,eutrophic,43.099,-89.405,327,3,330,0.051987768,19.23529412
Lake mendota,2008,single,161,189,14,0.835714286,13.1,122.3833333,,,,,,,,,0.596938776,,,,14,,,0.4,40-50,8,54.51344062,eutrophic,43.099,-89.405,259,44,303,0.054054054,18.5
Lake mendota,2009,spring,21,117,96,0.1,10.65,445.4,,,,,,,,,0.095238095,,,,15,,,0.4,40-50,8,54.51344062,eutrophic,43.099,-89.405,316,21,337,0.047468354,21.06666667
Lake mendota,2009,summer,160,217,57,0.593859649,52.7,1225.8,,,,,,,,,0.395906433,,,,15,,,0.4,40-50,8,54.51344062,eutrophic,43.099,-89.405,316,21,337,0.047468354,21.06666667
Lake mendota,2010,spring,32,103,71,0.523239437,60.1,2002.491667,,,,,,,,,0.141416064,,,,15,,,0.4,40-50,8,54.51344062,eutrophic,43.099,-89.405,281,32,313,0.053380783,18.73333333
Lake mendota,2010,summer,144,200,56,0.311607143,26,736.1083333,,,,,,,,,0.178061224,,,,15,,,0.4,40-50,8,54.51344062,eutrophic,43.099,-89.405,281,32,313,0.053380783,18.73333333
Lake mendota,2011,single,19,122,89,0.278089888,26.7,1010.520833,,,,,,,,,0.142610199,,,,14,,,0.4,40-50,8,54.51344062,eutrophic,43.099,-89.405,285,19,304,0.049122807,20.35714286
Lake mendota,2013,spring,43,119,76,0.163815789,21.7,1045.633333,,,,,,,,,0.017709815,,,,14,,,0.4,40-50,8,54.51344062,eutrophic,43.099,-89.405,293,43,336,0.04778157,20.92857143
Lake mendota,2013,summer,161,189,28,0.9375,27.325,408.8,,,,,,,,,0.872093023,,,,14,,,0.4,40-50,8,54.51344062,eutrophic,43.099,-89.405,293,43,336,0.04778157,20.92857143
Lake mendota,2014,single,34,148,100,0.2385,38.6,1819.395833,,,,,,,,,0.016169492,,,,13,,,0.4,40-50,8,54.51344062,eutrophic,43.099,-89.405,269,34,303,0.048327138,20.69230769
Lake mendota,2015,spring,42,121,79,0.219620253,29.4,1585.775,,,,,,,,,0.019349802,,,,15,,,0.4,40-50,8,54.51344062,eutrophic,43.099,-89.405,264,42,306,0.056818182,17.6
Lake mendota,2015,summer,159,201,42,0.245833333,22.15,727.6875,,,,,,,,,0.022097378,,,,15,,,0.4,40-50,8,54.51344062,eutrophic,43.099,-89.405,264,42,306,0.056818182,17.6
Lake mendota,2016,summer,144,200,56,0.091964286,11.4,413.3708333,,,,,,,,,0.031711823,,,,15,,,0.4,40-50,8,54.51344062,eutrophic,43.099,-89.405,287,27,314,0.052264808,19.13333333
Lake mendota,2017,single,205,249,30,0.49,19.425,363.975,,,,,,,,,0.142028986,,,,16,,,0.4,40-50,8,54.51344062,eutrophic,43.099,-89.405,316,37,353,0.050632911,19.75
Lake mendota,2018,spring,23,127,104,0.946634615,105.65,2817.1875,,,,,,,,,0.13147703,,,,19,,,0.4,40-50,8,54.51344062,eutrophic,43.099,-89.405,311,23,334,0.061093248,16.36842105
Lake mendota,2018,summer,176,204,28,0.4375,29.9,483.175,,,,,,,,,0.024787535,,,,19,,,0.4,40-50,8,54.51344062,eutrophic,43.099,-89.405,311,23,334,0.061093248,16.36842105
Lake newell,1983,single,186,214,22,0.763636364,28.2,398.5666667,,,,0.0385,1.95,7.955,,0.96,0.066985646,,,,14,0.0305,0.4,0.4,50-60,8,54.28105451,eutrophic,50.433,-111.917,154,137,291,0.090909091,11
Lake newell,1984,single,187,228,20,0.45,17.2,259.3333333,,,,0.022,2.6,8.32,,0.62,0.054878049,,,,9,0.019,0.4,0.4,50-60,8,54.28105451,eutrophic,50.433,-111.917,175,123,298,0.051428571,19.44444444
Lillsjön,2009,single,27,216,83,0.297590361,28.5,1056.175,,,,,,,,,0.078313253,,,,7,,,0.4,60-70,7,58.45955179,eutrophic,62.76,15.229,261,27,288,0.026819923,37.28571429
Little fish lake,1983,single,157,271,72,2.65,196.5,3610.875,,,,0.84325,,9.08,,2.94,0.464912281,,,,6,0.809,2.34,0.4,50-60,8,68.90745307,eutrophic,51.367,-112.233,134,157,291,0.044776119,22.33333333
Little fish lake,1985,single,228,247,12,0.666666667,34,393.8166667,,,,0.84,0.45,9.08,,2.9,0.025641026,,,,11,0.88,2.8,0.4,50-60,8,68.90745307,eutrophic,51.367,-112.233,37,219,256,0.297297297,3.363636364
Littlesea lake,2008,single,129,192,21,0.047619048,3.7,118.65,,,,0.02955,,,,,0.017636684,,,,12,0.0361,,0.4,50-60,10,61.66994306,eutrophic,50.659,-1.962,335,9,344,0.035820896,27.91666667
Littlesea lake,2009,spring,15,48,33,0.024242424,15.3,502.975,,,,0.0448,,,,,0.001671891,,,,12,0.0275,,0.4,50-60,10,61.66994306,eutrophic,50.659,-1.962,326,15,341,0.036809816,27.16666667
Littlesea lake,2009,summer,142,208,66,0.08030303,18.5,966.1333333,,,,0.038933333,,,,,0.00736725,,,,12,0.0308,,0.4,50-60,10,61.66994306,eutrophic,50.659,-1.962,326,15,341,0.036809816,27.16666667
Littlesea lake,2010,single,133,249,75,0.421333333,34.7,1081.416667,,,,0.029066667,,,,,0.135913978,,,,12,0.0321,,0.4,50-60,10,61.66994306,eutrophic,50.659,-1.962,294,35,329,0.040816327,24.5
Littlesea lake,2011,single,216,272,28,3.189285714,103,1361.733333,,,,0.09225,,,,,0.232794578,,,,12,0.0605,,0.4,50-60,10,61.66994306,eutrophic,50.659,-1.962,314,13,327,0.038216561,26.16666667
Littlesea lake,2013,spring,64,191,127,0.475590551,67,3903.566667,,,,0.078366667,,,,,0.072059174,,,,12,0.135,,0.4,50-60,10,61.66994306,eutrophic,50.659,-1.962,323,22,345,0.037151703,26.91666667
Littlesea lake,2013,summer,247,302,55,1.174545455,81,3084.416667,,,,0.069833333,,,,,0.071618625,,,,12,0.0844,,0.4,50-60,10,61.66994306,eutrophic,50.659,-1.962,323,22,345,0.037151703,26.91666667
Littlesea lake,2014,spring,15,42,27,0.107407407,23.5,599.85,,,,0.03595,,,,,0.005213952,,,,12,0.0261,,0.4,50-60,10,61.66994306,eutrophic,50.659,-1.962,336,15,351,0.035714286,28
Littlesea lake,2014,summer,141,267,126,0.065873016,29.8,3119.85,,,,0.03936,,,,,0.003063861,,,,12,0.0144,,0.4,50-60,10,61.66994306,eutrophic,50.659,-1.962,336,15,351,0.035714286,28
Littlesea lake,2016,single,147,264,85,0.842352941,81.8,2320.666667,,,,0.0572,,,,,0.082583622,,,,12,0.0369,,0.4,50-60,10,61.66994306,eutrophic,50.659,-1.962,322,26,348,0.037267081,26.83333333
Littlesea lake,2017,spring,31,79,48,0.172916667,30,1047.741667,,,,0.033533333,,,,,0.013301282,,,,11,0.0188,,0.4,50-60,10,61.66994306,eutrophic,50.659,-1.962,321,31,352,0.034267913,29.18181818
Littlesea lake,2017,summer,233,242,9,2.088888889,41.6,304.05,,,,0.0445,,,,,0.091617934,,,,11,0.0414,,0.4,50-60,10,61.66994306,eutrophic,50.659,-1.962,321,31,352,0.034267913,29.18181818
Littlesea lake,2018,single,185,236,36,3.747222222,166,3078,,,21.1,0.0706,,,,,0.120489461,0.946775696,0.127262942,21.4,11,0.0489,,0.4,50-60,10,61.66994306,eutrophic,50.659,-1.962,312,29,341,0.03525641,28.36363636
Littlesea lake,2019,single,88,142,26,0.719230769,28.2,435.0666667,,,14.7,0.02965,,,,,0.075708502,0.675990974,0.111996321,13.8,9,0.025,,0.4,50-60,10,61.66994306,eutrophic,50.659,-1.962,234,18,252,0.038461538,26
Loch leven,2002,spring,134,176,42,0.570634921,35.1,1255.735,,,14.6,39.64166667,1.6825,,4.491666667,,0.051254634,0.67049709,0.076442738,10.83333333,26,40.48333334,,0.4,50-60,7,66.65556441,eutrophic,56.197,-3.372,350,15,365,0.074285714,13.46153846
Long lake -boyle,1990,single,157,192,20,0.925,30,358.3333333,,,,0.044,3.25,8.4,,,0.080434783,,,,6,0.044,,0.4,50-60,7,61.36657759,eutrophic,54.431,-112.756,81,157,238,0.074074074,13.5
Long lake -boyle,1997,single,145,233,63,0.477777778,40.1,1324.025,,,,0.043,1.866666667,8.215,,,0.047777778,,,,6,0.042,,0.4,50-60,7,61.36657759,eutrophic,54.431,-112.756,150,145,295,0.04,25
Loweswater,2005,single,13,230,189,0.012222222,15.8,1911.745,,,11.01428571,0.021857143,,,,,0.001456761,0.461057551,0.003159607,6.1,12,0.021,,0.4,50-60,10,52.67871647,eutrophic,54.579,-3.351,336,13,349,0.035714286,28
Loweswater,2006,spring,18,109,91,0.086373626,13.3,852.4733333,,,6.1,0.02,,,,,0.015877505,0.179881497,0.08826647,5.6,12,0.026,,0.4,50-60,10,52.67871647,eutrophic,54.579,-3.351,327,18,345,0.036697248,27.25
Loweswater,2006,summer,208,268,60,0.103166667,16.3,642.82,,,19.63333333,0.030333333,,,,,0.021011541,0.901946624,0.02329577,22.7,12,0.075,,0.4,50-60,10,52.67871647,eutrophic,54.579,-3.351,327,18,345,0.036697248,27.25
Loweswater -wq survey,2005,spring,27,126,99,0.034343434,13.9,1161.716667,,,,0.022666667,0.028,,,,0.003270803,,,,14,0.041,,0.4,50-60,10,50.38061567,eutrophic,54.584,-3.357,327,27,354,0.042813456,23.35714286
Loweswater -wq survey,2006,single,11,123,85,0.085647059,10.4,582.2633333,,,,0.0184,0.0351,,,,0.02745098,,,,14,0.02,,0.4,50-60,10,50.38061567,eutrophic,54.584,-3.357,329,11,340,0.042553191,23.5
Loweswater -wq survey,2008,single,10,102,64,0.05625,6.7,419.55,,,5.733333333,0.025566667,,,,,0.018145161,0.161681829,0.112227586,4.7,7,0.0086,,0.4,50-60,10,50.38061567,eutrophic,54.584,-3.357,180,10,190,0.038888889,25.71428571
Loweswater -wq survey,2010,spring,22,83,61,0.181967213,13.8,460.6083333,,,4.026666667,0.014466667,,,,,0.067395264,0.086368197,0.780325007,3.2,12,0.0156,,0.4,50-60,10,50.38061567,eutrophic,54.584,-3.357,325,22,347,0.036923077,27.08333333
Loweswater -wq survey,2010,summer,188,281,93,0.077419355,10,617.0333333,,,16.2025,0.01175,,,,,0.02764977,0.75493749,0.036625244,18,12,0.0098,,0.4,50-60,10,50.38061567,eutrophic,54.584,-3.357,325,22,347,0.036923077,27.08333333
Loweswater -wq survey,2011,single,81,130,24,0.145833333,8.7,172,,,8.35,0.0106,,,,,0.028044872,0.302549049,0.09269529,6.4,12,0.0093,,0.4,50-60,10,50.38061567,eutrophic,54.584,-3.357,317,31,348,0.03785489,26.41666667
Loweswater -wq survey,2012,spring,17,83,66,0.090909091,8.6,330.7333333,,,5.8,0.012166667,,,,,0.034965035,0.164944516,0.211980585,5.1,12,0.013,,0.4,50-60,10,50.38061567,eutrophic,54.584,-3.357,330,17,347,0.036363636,27.5
Loweswater -wq survey,2015,spring,19,75,56,0.091071429,14,608.6416667,,,4.793333333,0.012866667,,,,,0.010232745,0.11810341,0.086642247,4.88,12,0.0144,,0.4,50-60,10,50.38061567,eutrophic,54.584,-3.357,316,19,335,0.037974684,26.33333333
Loweswater -wq survey,2015,summer,184,282,98,0.019387755,8.9,635.8166667,,,15.475,0.0127,,,,,0.004214729,0.717603935,0.005873336,17.5,12,0.0204,,0.4,50-60,10,50.38061567,eutrophic,54.584,-3.357,316,19,335,0.037974684,26.33333333
Loweswater -wq survey,2016,spring,62,126,64,0.1421875,12.6,525.9,,,6.9,0.013933333,,,,,0.040625,0.221566397,0.183353616,4.7,12,0.0135,,0.4,50-60,10,50.38061567,eutrophic,54.584,-3.357,329,7,336,0.036474164,27.41666667
Loweswater -wq survey,2016,summer,183,246,63,0.087301587,12.1,539.0666667,,,17.3,0.014166667,,,,,0.013227513,0.807593819,0.016378918,16.7,12,0.0174,,0.4,50-60,10,50.38061567,eutrophic,54.584,-3.357,329,7,336,0.036474164,27.41666667
Loweswater -wq survey,2017,single,9,219,176,0.059090909,11.7,978.7833333,,,9.971428571,0.014085714,,,,,0.045454545,0.39828599,0.114125394,5.8,12,0.0135,,0.4,50-60,10,50.38061567,eutrophic,54.584,-3.357,329,9,338,0.036474164,27.41666667
Loweswater -wq survey,2018,single,215,275,32,0.27625,10.9,194.7733333,,,17,0.008975,,,,,0.134101942,0.793671642,0.168964008,18,12,0.005,,0.4,50-60,10,50.38061567,eutrophic,54.584,-3.357,329,8,337,0.036474164,27.41666667
Loweswater -wq survey,2019,single,71,127,27,0.174074074,16.9,402.3,,,7.05,0.0128,,,,,0.014268367,0.229650815,0.062130704,6,10,0.0132,,0.4,50-60,10,50.38061567,eutrophic,54.584,-3.357,277,3,280,0.036101083,27.7
Martham south broad,2000,single,18,74,43,0.834883721,63.1,1994.485,,,5.05,0.0375,,,,,0.030694254,0.129527684,0.236970611,,20,0.046,,0.4,50-60,10,59.81622632,eutrophic,52.724,1.64,335,18,353,0.059701493,16.75
Martham south broad,2002,single,15,58,28,0.951071429,45.66,907.984,,,8.1,0.033666667,,,,,0.049977479,0.288187126,0.173420235,6.2,23,0.022,,0.4,50-60,10,59.81622632,eutrophic,52.724,1.64,323,15,338,0.07120743,14.04347826
Martham south broad,2006,spring,16,79,63,0.40952381,107,5053.05,,,4.626666667,0.0271,,,,,0.006941082,0.110891356,0.062593531,4.5,12,0.0222,,0.4,50-60,10,59.81622632,eutrophic,52.724,1.64,322,16,338,0.037267081,26.83333333
Martham south broad,2006,summer,208,282,74,0.348648649,29.5,1230.016667,,,19.7775,0.034475,,,,,0.094229364,0.906884986,0.103904427,25.06,12,0.01,,0.4,50-60,10,59.81622632,eutrophic,52.724,1.64,322,16,338,0.037267081,26.83333333
Martham south broad,2010,single,257,314,36,0.325,17.8,351,,,12.795,0.0231,,,,,0.053278689,0.567406404,0.093898638,16.97,11,0.0161,,0.4,50-60,10,59.81622632,eutrophic,52.724,1.64,294,43,337,0.037414966,26.72727273
Martham south broad,2011,single,185,325,114,0.593859649,69.3,2759.933333,,,16.812,0.03378,,,,,0.371162281,0.784761284,0.472962018,21.6,12,0.0223,,0.4,50-60,10,59.81622632,eutrophic,52.724,1.64,327,21,348,0.036697248,27.25
Martham south broad,2012,single,24,81,30,2.206666667,109,2013,,,6.455,0.06045,,,,,0.051557632,0.198065058,0.260306553,3.67,12,0.0491,,0.4,50-60,10,59.81622632,eutrophic,52.724,1.64,318,24,342,0.037735849,26.5
Martham south broad,2015,single,20,134,78,0.155128205,43.2,2038.616667,,,7.3,0.03455,,,,,0.018250377,0.243292565,0.075014117,1,12,0.0164,,0.4,50-60,10,59.81622632,eutrophic,52.724,1.64,324,20,344,0.037037037,27
Matchayaw lake,1995,single,155,190,14,0.842857143,14.9,308.4666667,,,,0.095,3.5,8.69,,,0.271889401,,,,8,0.117,,0.4,50-60,7,62.67979847,eutrophic,53.711,-114.098,120,140,260,0.066666667,15
Matchayaw lake,1996,single,183,232,13,4.607692308,67,461.7166667,,,,0.101,2.25,,,,0.648970748,,,,6,0.09,,0.4,50-60,7,62.67979847,eutrophic,53.711,-114.098,121,167,288,0.049586777,20.16666667
May lake,1980,single,189,217,14,0.528571429,15.4,155.6333333,,,,,,8.08,,0.92,0.066071429,,,,11,,0.925,0.4,50-60,7,53.83540743,eutrophic,54.725,-110.394,154,134,288,0.071428571,14
Mcleod lake E.,1995,single,151,242,90,0.158888889,16.4,527.875,,,,0.01775,3.375,8.56,,,0.075661376,,,,7,0.014,,0.4,50-60,7,54.10926117,eutrophic,54.294,-115.658,144,151,295,0.048611111,20.57142857
Mere ellesmere,2012,single,9,163,133,0.893233083,126,4841.008333,,,8.4,0.6032,,,,,0.12406015,0.305437808,0.406171558,6.5,12,0.7,,0.4,50-60,10,61.4329716,eutrophic,52.913,-2.885,317,9,326,0.03785489,26.41666667
Mere ellesmere,2013,spring,17,77,60,0.115,14.3,424.65,,,3.725,0.82225,,,,,0.067647059,0.074950328,0.902558542,2.8,12,0.902,,0.4,50-60,10,61.4329716,eutrophic,52.913,-2.885,312,17,329,0.038461538,26
Mere ellesmere,2013,summer,205,267,62,0.348387097,79,2400.016667,,,19.13333333,0.685333333,,,,,0.033179724,0.88396861,0.037534957,22.7,12,0.619,,0.4,50-60,10,61.4329716,eutrophic,52.913,-2.885,312,17,329,0.038461538,26
Mere ellesmere,2014,single,16,190,141,0.858156028,125,3291.4,,,10.06666667,0.579833333,,,,,0.214539007,0.40400144,0.531035253,4.9,12,0.711,,0.4,50-60,10,61.4329716,eutrophic,52.913,-2.885,316,16,332,0.037974684,26.33333333
Mere ellesmere,2015,spring,69,175,106,0.420754717,198,11430.4,,,13.56666667,1.041,,,,,0.037234931,0.612292289,0.060812346,6.8,11,0.783,,0.4,50-60,10,61.4329716,eutrophic,52.913,-2.885,320,23,343,0.034375,29.09090909
Mere ellesmere,2015,summer,244,278,34,1.132352941,43.8,953.7,,,15.35,1.001,,,,,0.213651498,0.711013879,0.300488506,16.7,11,0.832,,0.4,50-60,10,61.4329716,eutrophic,52.913,-2.885,320,23,343,0.034375,29.09090909
Mere ellesmere,2016,single,14,222,194,0.069484536,14.3,1055.933333,,,10.51666667,0.791166667,,,,,0.084737239,0.431069989,0.196574202,5.6,12,0.859,,0.4,50-60,10,61.4329716,eutrophic,52.913,-2.885,327,14,341,0.036697248,27.25
Mere ellesmere,2017,single,10,227,177,0.092655367,26.2,2454.2,,,13.7,0.973428571,,,,,0.030885122,0.619936829,0.04981979,5,12,0.964,,0.4,50-60,10,61.4329716,eutrophic,52.913,-2.885,329,10,339,0.036474164,27.41666667
Mere ellesmere,2018,single,11,261,223,0.200896861,47.9,2809.1,,,14.55,0.794,,,,,0.064805439,0.667740186,0.097051878,3.9,12,1.14,,0.4,50-60,10,61.4329716,eutrophic,52.913,-2.885,329,11,340,0.036474164,27.41666667
Mere ellesmere,2019,single,66,137,29,1.810344828,59.3,731.7666667,,,7.8,0.8475,,,,,0.266227181,0.271148512,0.981850051,7.3,11,0.832,,0.4,50-60,10,61.4329716,eutrophic,52.913,-2.885,304,11,315,0.036184211,27.63636364
Mere mere,2014,spring,35,93,58,0.218965517,28.7,901.2,,,7.833333333,0.049733333,1.04,,,,0.056145004,0.273030419,0.205636443,4.2,12,0.0555,,0.4,50-60,10,64.77320121,eutrophic,53.331,-2.403,327,9,336,0.036697248,27.25
Mere mere,2014,summer,126,154,28,0.260714286,20.7,560,,,16.55,0.0348,1.21,,,,0.01945629,0.772112832,0.025198765,15,12,0.0292,,0.4,50-60,10,64.77320121,eutrophic,53.331,-2.403,327,9,336,0.036697248,27.25
Mere mere,2015,single,6,204,160,0.166875,30.9,2355.2,,,8.78,0.05064,1.334,,,,0.039732143,0.327553569,0.121299679,4.3,12,0.0494,,0.4,50-60,10,64.77320121,eutrophic,53.331,-2.403,343,6,349,0.034985423,28.58333333
Mere mere,2016,single,5,223,182,0.20989011,41.9,2689.966667,,,12.3,0.061757143,0.857142857,,,,0.056727057,0.538135859,0.105414006,7,12,0.0726,,0.4,50-60,10,64.77320121,eutrophic,53.331,-2.403,331,5,336,0.036253776,27.58333333
Mere mere,2017,single,10,235,183,0.289071038,55.5,4234.1,,,12.62857143,0.0504,2.893571429,,,,0.111181169,0.55760081,0.19939205,4.2,12,0.055,,0.4,50-60,10,64.77320121,eutrophic,53.331,-2.403,329,10,339,0.036474164,27.41666667
Mere mere,2018,spring,9,129,120,0.17,28.1,1675.85,,,7.78,0.06888,0.993,,,,0.053125,0.270020775,0.196744121,3.2,12,0.0749,,0.4,50-60,10,64.77320121,eutrophic,53.331,-2.403,330,9,339,0.036363636,27.5
Mere mere,2018,summer,221,255,34,2.126470588,114,1990.133333,,,18.65,0.06935,1.005,,,,0.050994499,0.8653763,0.058927542,20.8,12,0.0455,,0.4,50-60,10,64.77320121,eutrophic,53.331,-2.403,330,9,339,0.036363636,27.5
Mere mere,2019,single,9,226,182,0.674175824,130,6263.733333,,,11.43333333,0.039628571,1.055,,,,0.092352853,0.48628537,0.189914931,4.9,12,0.0501,,0.4,50-60,10,64.77320121,eutrophic,53.331,-2.403,334,9,343,0.035928144,27.83333333
Mere mere -edge,2008,single,59,248,174,0.256896552,49.6,4423.76,,,13.48888889,0.0704625,,,,,0.052427868,0.607816583,0.086256067,6.25,24,0.07855,,0.4,50-60,10,60.05110368,eutrophic,53.33,-2.402,343,3,346,0.069970845,14.29166667
Mere mere -edge,2009,spring,12,114,102,0.082352941,32.8,1596.733333,,,7.275,0.077925,,,,,0.015837104,0.241919313,0.065464406,5.4,12,0.0765,,0.4,50-60,10,60.05110368,eutrophic,53.33,-2.402,323,12,335,0.037151703,26.91666667
Mere mere -edge,2009,summer,205,230,25,0.52,34.1,625,,,19.355,0.0517,,,,,0.02464455,0.892099815,0.027625328,19.5,12,0.0465,,0.4,50-60,10,60.05110368,eutrophic,53.33,-2.402,323,12,335,0.037151703,26.91666667
Mere mere -edge,2010,single,21,236,169,0.068047337,17.7,1937.533333,,,11.28571429,0.054742857,,,,,0.035814388,0.477404881,0.075018898,2.3,12,0.0711,,0.4,50-60,10,60.05110368,eutrophic,53.33,-2.402,329,21,350,0.036474164,27.41666667
Mere mere -edge,2011,spring,28,104,76,0.142105263,15.4,635.4666667,,,6.775,0.057775,,,,,0.030892449,0.214890112,0.143759283,3,12,0.0642,,0.4,50-60,10,60.05110368,eutrophic,53.33,-2.402,305,28,333,0.039344262,25.41666667
Mere mere -edge,2011,summer,271,327,56,0.560714286,69.9,2384,,,11.6,0.087666667,,,,,0.026324614,0.496299221,0.053041821,15.3,12,0.104,,0.4,50-60,10,60.05110368,eutrophic,53.33,-2.402,305,28,333,0.039344262,25.41666667
Mere mere -edge,2012,spring,16,117,101,0.167326733,27.2,1476.858333,,,7.475,0.0597,,,,,0.024974139,0.252959332,0.098727882,4.1,13,0.0684,,0.4,50-60,10,60.05110368,eutrophic,53.33,-2.402,318,16,334,0.040880503,24.46153846
Mere mere -edge,2012,summer,222,228,6,0.8,15.3,77.4,,,20.65,0.045,,,,,0.076190476,0.934327006,0.081545835,21,13,0.0387,,0.4,50-60,10,60.05110368,eutrophic,53.33,-2.402,318,16,334,0.040880503,24.46153846
